PASSENGERS,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_COUNTRY,ORIGIN_COUNTRY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_COUNTRY,DEST_COUNTRY_NAME,YEAR,QUARTER,MONTH
5763,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,11618,EWR,"Newark, NJ",US,United States,2017,3,8
5774,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13930,ORD,"Chicago, IL",US,United States,2017,3,8
5833,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,11618,EWR,"Newark, NJ",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,8
5882,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,8
5891,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12478,JFK,"New York, NY",US,United States,10205,AGP,"Malaga, Spain",ES,Spain,2017,3,8
5923,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14100,PHL,"Philadelphia, PA",US,United States,2017,3,8
6099,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,8
6245,UX,20119,Air Europa,9482A,I,UX,Air Europa,13303,MIA,"Miami, FL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,8
6246,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,12264,IAD,"Washington, DC",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,8
6249,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,11057,CLT,"Charlotte, NC",US,United States,2017,3,8
6369,UX,20119,Air Europa,9482A,I,UX,Air Europa,13156,MAD,"Madrid, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,3,8
6422,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12478,JFK,"New York, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,8
6462,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12478,JFK,"New York, NY",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,8
6508,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,8
6511,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,3,8
6513,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10205,AGP,"Malaga, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,3,8
6545,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12264,IAD,"Washington, DC",US,United States,2017,3,8
6622,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14100,PHL,"Philadelphia, PA",US,United States,2017,3,8
6668,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,10397,ATL,"Atlanta, GA",US,United States,2017,3,8
6719,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,8
6751,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,11057,CLT,"Charlotte, NC",US,United States,2017,3,8
6833,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,10397,ATL,"Atlanta, GA",US,United States,2017,3,8
6855,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,11618,EWR,"Newark, NJ",US,United States,2017,3,8
6860,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,11618,EWR,"Newark, NJ",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,8
6864,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,3,8
7059,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,10721,BOS,"Boston, MA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,8
7324,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,11298,DFW,"Dallas/Fort Worth, TX",US,United States,2017,3,8
7378,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,10721,BOS,"Boston, MA",US,United States,2017,3,8
7392,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13303,MIA,"Miami, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,8
7394,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,3,8
7517,UX,20119,Air Europa,9482A,I,UX,Air Europa,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,3,8
7559,UX,20119,Air Europa,9482A,I,UX,Air Europa,12478,JFK,"New York, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,8
7688,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,3,8
7696,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13930,ORD,"Chicago, IL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,8
8024,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13303,MIA,"Miami, FL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,8
8113,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12478,JFK,"New York, NY",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,8
8283,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,12892,LAX,"Los Angeles, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,8
8334,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2017,3,8
8425,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,3,8
9909,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,13930,ORD,"Chicago, IL",US,United States,2017,3,8
15495,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,3,8
15527,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13303,MIA,"Miami, FL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,8
18796,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,12478,JFK,"New York, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,8
19903,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,3,8
0,KD,21629,Western Global,11042,I,KD,Western Global,13667,NGU,"Norfolk, VA",US,United States,16334,ZXA,"Rota, Spain",ES,Spain,2017,3,9
0,KD,21629,Western Global,11042,I,KD,Western Global,16334,ZXA,"Rota, Spain",ES,Spain,13667,NGU,"Norfolk, VA",US,United States,2017,3,9
5,VJT,21568,VistaJet Limited,71123,I,VJT,VistaJet Limited,10205,AGP,"Malaga, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,3,9
11,CRV,21406,Acropolis Aviation Ltd.,71083,I,CRV,Acropolis Aviation Ltd.,10205,AGP,"Malaga, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,3,9
17,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13204,MCO,"Orlando, FL",US,United States,2017,3,9
23,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10205,AGP,"Malaga, Spain",ES,Spain,13487,MSP,"Minneapolis, MN",US,United States,2017,3,9
24,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14679,SAN,"San Diego, CA",US,United States,2017,3,9
49,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2017,3,9
51,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14679,SAN,"San Diego, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
52,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12266,IAH,"Houston, TX",US,United States,2017,3,9
52,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2017,3,9
56,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,10423,AUS,"Austin, TX",US,United States,2017,3,9
59,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14869,SLC,"Salt Lake City, UT",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
64,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12892,LAX,"Los Angeles, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
65,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14843,SJU,"San Juan, PR",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
75,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10423,AUS,"Austin, TX",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
78,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12266,IAH,"Houston, TX",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
93,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14869,SLC,"Salt Lake City, UT",US,United States,2017,3,9
108,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14747,SEA,"Seattle, WA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
117,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12889,LAS,"Las Vegas, NV",US,United States,2017,3,9
139,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2017,3,9
145,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13930,ORD,"Chicago, IL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
182,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,11193,CVG,"Cincinnati, OH",US,United States,2017,3,9
195,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,11193,CVG,"Cincinnati, OH",US,United States,2017,3,9
213,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14771,SFO,"San Francisco, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
350,UX,20119,Air Europa,9482A,I,UX,Air Europa,13156,MAD,"Madrid, Spain",ES,Spain,14843,SJU,"San Juan, PR",US,United States,2017,3,9
788,UX,20119,Air Europa,9482A,I,UX,Air Europa,13156,MAD,"Madrid, Spain",ES,Spain,10721,BOS,"Boston, MA",US,United States,2017,3,9
904,UX,20119,Air Europa,9482A,I,UX,Air Europa,14843,SJU,"San Juan, PR",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
914,UX,20119,Air Europa,9482A,I,UX,Air Europa,10721,BOS,"Boston, MA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
1421,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,14843,SJU,"San Juan, PR",US,United States,2017,3,9
1745,DY,21579,Norwegian Air Shuttle ASA,71127,I,DY,Norwegian Air Shuttle ASA,11697,FLL,"Fort Lauderdale, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
1873,DY,21579,Norwegian Air Shuttle ASA,71127,I,DY,Norwegian Air Shuttle ASA,10517,BCN,"Barcelona, Spain",ES,Spain,11697,FLL,"Fort Lauderdale, FL",US,United States,2017,3,9
2222,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,10517,BCN,"Barcelona, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2017,3,9
2268,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,12892,LAX,"Los Angeles, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
2353,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,14843,SJU,"San Juan, PR",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
3314,DY,21579,Norwegian Air Shuttle ASA,71127,I,DY,Norwegian Air Shuttle ASA,13796,OAK,"Oakland, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
3323,DY,21579,Norwegian Air Shuttle ASA,71127,I,DY,Norwegian Air Shuttle ASA,10517,BCN,"Barcelona, Spain",ES,Spain,13796,OAK,"Oakland, CA",US,United States,2017,3,9
3424,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,10517,BCN,"Barcelona, Spain",ES,Spain,13796,OAK,"Oakland, CA",US,United States,2017,3,9
3502,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13796,OAK,"Oakland, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
3576,DY,21579,Norwegian Air Shuttle ASA,71127,I,DY,Norwegian Air Shuttle ASA,10517,BCN,"Barcelona, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2017,3,9
3753,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12264,IAD,"Washington, DC",US,United States,2017,3,9
3774,DY,21579,Norwegian Air Shuttle ASA,71127,I,DY,Norwegian Air Shuttle ASA,12892,LAX,"Los Angeles, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
3991,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2017,3,9
4112,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,12892,LAX,"Los Angeles, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
4262,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12478,JFK,"New York, NY",US,United States,10205,AGP,"Malaga, Spain",ES,Spain,2017,3,9
4372,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13930,ORD,"Chicago, IL",US,United States,2017,3,9
4411,DY,21579,Norwegian Air Shuttle ASA,71127,I,DY,Norwegian Air Shuttle ASA,10517,BCN,"Barcelona, Spain",ES,Spain,11618,EWR,"Newark, NJ",US,United States,2017,3,9
4423,UX,20119,Air Europa,9482A,I,UX,Air Europa,13156,MAD,"Madrid, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,3,9
4447,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,12264,IAD,"Washington, DC",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
4457,DY,21579,Norwegian Air Shuttle ASA,71127,I,DY,Norwegian Air Shuttle ASA,11618,EWR,"Newark, NJ",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
4510,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10205,AGP,"Malaga, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,3,9
4632,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,11057,CLT,"Charlotte, NC",US,United States,2017,3,9
4674,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,11057,CLT,"Charlotte, NC",US,United States,2017,3,9
4710,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14100,PHL,"Philadelphia, PA",US,United States,2017,3,9
4720,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,3,9
4774,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12478,JFK,"New York, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
4911,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,3,9
4968,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,3,9
5062,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13930,ORD,"Chicago, IL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
5095,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
5271,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,11618,EWR,"Newark, NJ",US,United States,2017,3,9
5321,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14100,PHL,"Philadelphia, PA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
5430,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14100,PHL,"Philadelphia, PA",US,United States,2017,3,9
5439,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13303,MIA,"Miami, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
5482,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12264,IAD,"Washington, DC",US,United States,2017,3,9
5532,UX,20119,Air Europa,9482A,I,UX,Air Europa,13303,MIA,"Miami, FL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
5556,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13303,MIA,"Miami, FL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
5557,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14100,PHL,"Philadelphia, PA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
5607,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
5611,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,10397,ATL,"Atlanta, GA",US,United States,2017,3,9
5920,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,11618,EWR,"Newark, NJ",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
5920,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,3,9
6046,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,11618,EWR,"Newark, NJ",US,United States,2017,3,9
6048,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,11298,DFW,"Dallas/Fort Worth, TX",US,United States,2017,3,9
6116,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,12264,IAD,"Washington, DC",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
6167,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12478,JFK,"New York, NY",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
6185,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12478,JFK,"New York, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
6305,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,3,9
6514,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
6517,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,11618,EWR,"Newark, NJ",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
6659,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,10397,ATL,"Atlanta, GA",US,United States,2017,3,9
6913,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,10721,BOS,"Boston, MA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
6998,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,3,9
7079,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12478,JFK,"New York, NY",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
7094,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
7167,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,9
7223,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,10721,BOS,"Boston, MA",US,United States,2017,3,9
7224,UX,20119,Air Europa,9482A,I,UX,Air Europa,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,3,9
7523,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,13930,ORD,"Chicago, IL",US,United States,2017,3,9
7761,UX,20119,Air Europa,9482A,I,UX,Air Europa,12478,JFK,"New York, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
8544,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13930,ORD,"Chicago, IL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
12554,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,3,9
13566,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13303,MIA,"Miami, FL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
19195,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,12478,JFK,"New York, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,3,9
19340,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,3,9
0,5X,19917,United Parcel Service,16911,A,5X,United Parcel Service,13156,MAD,"Madrid, Spain",ES,Spain,14843,SJU,"San Juan, PR",US,United States,2017,4,10
0,5Y,20007,Atlas Air Inc.,16087,I,5Y,Atlas Air Inc.,13303,MIA,"Miami, FL",US,United States,16286,ZAZ,"Zaragoza, Spain",ES,Spain,2017,4,10
0,5Y,20007,Atlas Air Inc.,16087,I,5Y,Atlas Air Inc.,16286,ZAZ,"Zaragoza, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,4,10
2,VJT,21568,VistaJet Limited,71123,I,VJT,VistaJet Limited,12197,HPN,"White Plains, NY",US,United States,11469,EAS,"San Sebastian, Spain",ES,Spain,2017,4,10
3,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12889,LAS,"Las Vegas, NV",US,United States,2017,4,10
3,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12266,IAH,"Houston, TX",US,United States,2017,4,10
4,0Q,21147,Flying Service N.V.,71025,I,0Q,Flying Service N.V.,11697,FLL,"Fort Lauderdale, FL",US,United States,14166,PMI,"Palma Mallorca, Spain",ES,Spain,2017,4,10
5,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14869,SLC,"Salt Lake City, UT",US,United States,2017,4,10
6,VJT,21568,VistaJet Limited,71123,I,VJT,VistaJet Limited,10517,BCN,"Barcelona, Spain",ES,Spain,15167,TEB,"Teterboro, NJ",US,United States,2017,4,10
